CO_ENTIDADE;ANO;total_medalhas_na_edicao;medalhas_nivel_1;medalhas_nivel_2;medalhas_nivel_3;escola;uf;municipio;pontuacao_ponderada_total_2010_2023;total_medalhas_simples_2010_2023;IN_SALA_LEITURA;IN_VINCULO_OUTRO_ORGAO;TP_DEPENDENCIA;IN_BANHEIRO_PNE;IN_BIBLIOTECA;IN_ORGAO_GREMIO_ESTUDANTIL;IN_VINCULO_SEGURANCA_PUBLICA;QT_MAT_FUND_AF;IN_QUADRA_ESPORTES_COBERTA;IN_ENERGIA_REDE_PUBLICA;IN_ALIMENTACAO;QT_TUR_BAS;IN_EXAME_SELECAO;IN_LABORATORIO_CIENCIAS;QT_DOC_FUND_AF;IN_AGUA_POTAVEL;IN_BANDA_LARGA;NO_MUNICIPIO;QT_DOC_BAS;IN_LABORATORIO_INFORMATICA;IN_INTERNET;IN_ORGAO_CONSELHO_ESCOLAR;TP_LOCALIZACAO;IN_VINCULO_SECRETARIA_EDUCACAO;QT_COMP_ALUNO;TP_SITUACAO_FUNCIONAMENTO;QT_MAT_MED;IN_ESGOTO_REDE_PUBLICA;IN_VINCULO_SECRETARIA_SAUDE;SG_UF;QT_MAT_BAS;QT_TUR_FUND_AF;QT_DOC_MED;CO_MUNICIPIO;IN_ACESSIBILIDADE_RAMPAS;QT_TUR_MED
42019982;2020;0.0;0.0;0.0;0.0;ESC MUN PROF ANNA MARIA HARGER;SC;JOINVILLE;55;37;0.0;0.0;3.0;1.0;1.0;0.0;0.0;614.0;1.0;1.0;1.0;36.0;0.0;0.0;34.0;1.0;1.0;Joinville;49.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;SC;1124.0;19.0;0.0;4209102.0;1.0;0.0
42019982;2021;0.0;0.0;0.0;0.0;ESC MUN PROF ANNA MARIA HARGER;SC;JOINVILLE;55;37;0.0;0.0;3.0;1.0;1.0;0.0;0.0;613.0;1.0;1.0;1.0;36.0;0.0;0.0;30.0;1.0;1.0;Joinville;46.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;SC;1112.0;19.0;0.0;4209102.0;1.0;0.0
42019982;2022;0.0;0.0;0.0;0.0;ESC MUN PROF ANNA MARIA HARGER;SC;JOINVILLE;55;37;0.0;0.0;3.0;1.0;1.0;0.0;0.0;624.0;1.0;1.0;1.0;37.0;0.0;0.0;28.0;1.0;1.0;Joinville;44.0;1.0;1.0;1.0;1.0;1.0;;1.0;0.0;1.0;0.0;SC;1092.0;20.0;0.0;4209102.0;1.0;0.0
42019982;2023;0.0;0.0;0.0;0.0;ESC MUN PROF ANNA MARIA HARGER;SC;JOINVILLE;55;37;0.0;0.0;3.0;1.0;1.0;0.0;0.0;567.0;1.0;1.0;1.0;38.0;0.0;1.0;25.0;1.0;1.0;Joinville;43.0;1.0;1.0;1.0;1.0;1.0;;1.0;0.0;1.0;0.0;SC;1089.0;19.0;0.0;4209102.0;1.0;0.0
35456512;2010;0.0;0.0;0.0;0.0;IFSP - CAMPUS SUZANO;SP;SUZANO;55;37;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35456512;2011;0.0;0.0;0.0;0.0;IFSP - CAMPUS SUZANO;SP;SUZANO;55;37;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35456512;2012;0.0;0.0;0.0;0.0;IFSP - CAMPUS SUZANO;SP;SUZANO;55;37;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;15.0;0.0;0.0;0.0;0.0;1.0;Suzano;24.0;1.0;1.0;0.0;1.0;0.0;110.0;1.0;0.0;1.0;0.0;SP;396.0;0.0;0.0;3552502.0;0.0;0.0
35456512;2013;0.0;0.0;0.0;0.0;IFSP - CAMPUS SUZANO;SP;SUZANO;55;37;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;16.0;0.0;1.0;0.0;0.0;1.0;Suzano;24.0;1.0;1.0;0.0;1.0;0.0;140.0;1.0;0.0;1.0;0.0;SP;395.0;0.0;0.0;3552502.0;0.0;0.0
35456512;2014;0.0;0.0;0.0;0.0;IFSP - CAMPUS SUZANO;SP;SUZANO;55;37;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;15.0;0.0;1.0;0.0;0.0;1.0;Suzano;26.0;1.0;1.0;0.0;1.0;0.0;150.0;1.0;0.0;1.0;0.0;SP;401.0;0.0;0.0;3552502.0;0.0;0.0
35456512;2015;0.0;0.0;0.0;0.0;IFSP - CAMPUS SUZANO;SP;SUZANO;55;37;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;8.0;0.0;1.0;0.0;0.0;1.0;Suzano;25.0;1.0;1.0;0.0;1.0;0.0;151.0;1.0;0.0;1.0;0.0;SP;298.0;0.0;0.0;3552502.0;0.0;0.0
35456512;2016;0.0;0.0;0.0;0.0;IFSP - CAMPUS SUZANO;SP;SUZANO;55;37;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;17.0;0.0;1.0;0.0;0.0;1.0;Suzano;47.0;1.0;1.0;0.0;1.0;0.0;80.0;1.0;71.0;1.0;0.0;SP;425.0;0.0;26.0;3552502.0;0.0;2.0
35456512;2017;0.0;0.0;0.0;0.0;IFSP - CAMPUS SUZANO;SP;SUZANO;55;37;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;19.0;0.0;1.0;0.0;0.0;1.0;Suzano;37.0;1.0;1.0;0.0;1.0;0.0;80.0;1.0;159.0;1.0;0.0;SP;516.0;0.0;23.0;3552502.0;0.0;4.0
35456512;2018;16.0;0.0;0.0;16.0;IFSP - CAMPUS SUZANO;SP;SUZANO;55;37;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;15.0;0.0;1.0;0.0;0.0;1.0;Suzano;48.0;1.0;1.0;0.0;1.0;0.0;80.0;1.0;268.0;1.0;0.0;SP;523.0;0.0;47.0;3552502.0;0.0;7.0
35456512;2019;12.0;0.0;0.0;12.0;IFSP - CAMPUS SUZANO;SP;SUZANO;55;37;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;21.0;1.0;1.0;0.0;1.0;1.0;Suzano;56.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;300.0;1.0;0.0;SP;522.0;0.0;48.0;3552502.0;0.0;8.0
35456512;2020;0.0;0.0;0.0;0.0;IFSP - CAMPUS SUZANO;SP;SUZANO;55;37;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;14.0;1.0;1.0;0.0;1.0;1.0;Suzano;59.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;309.0;1.0;0.0;SP;537.0;0.0;50.0;3552502.0;0.0;8.0
35456512;2021;6.0;0.0;0.0;6.0;IFSP - CAMPUS SUZANO;SP;SUZANO;55;37;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;14.0;1.0;1.0;0.0;1.0;1.0;Suzano;56.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;268.0;1.0;0.0;SP;450.0;0.0;49.0;3552502.0;0.0;7.0
35456512;2022;1.0;0.0;0.0;1.0;IFSP - CAMPUS SUZANO;SP;SUZANO;55;37;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;19.0;1.0;1.0;0.0;1.0;1.0;Suzano;52.0;1.0;1.0;1.0;1.0;1.0;;1.0;222.0;1.0;0.0;SP;404.0;0.0;42.0;3552502.0;0.0;6.0
35456512;2023;2.0;0.0;0.0;2.0;IFSP - CAMPUS SUZANO;SP;SUZANO;55;37;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;14.0;1.0;1.0;0.0;1.0;1.0;Suzano;57.0;1.0;1.0;1.0;1.0;1.0;;1.0;257.0;1.0;0.0;SP;479.0;0.0;45.0;3552502.0;0.0;6.0
35028824;2010;3.0;0.0;0.0;3.0;PHILADELPHO GOUVEA NETTO ETE;SP;SAO JOSE DO RIO PRETO;55;34;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;56.0;0.0;1.0;0.0;0.0;1.0;São José do Rio Preto;102.0;1.0;1.0;0.0;1.0;0.0;120.0;1.0;597.0;1.0;0.0;SP;1960.0;0.0;27.0;3549805.0;0.0;15.0
35028824;2011;6.0;0.0;0.0;6.0;PHILADELPHO GOUVEA NETTO ETE;SP;SAO JOSE DO RIO PRETO;55;34;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;63.0;0.0;1.0;0.0;0.0;1.0;São José do Rio Preto;116.0;1.0;1.0;0.0;1.0;0.0;116.0;1.0;593.0;1.0;0.0;SP;2069.0;0.0;25.0;3549805.0;0.0;15.0
35028824;2012;5.0;0.0;0.0;5.0;PHILADELPHO GOUVEA NETTO ETE;SP;SAO JOSE DO RIO PRETO;55;34;0.0;0.0;2.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;62.0;0.0;1.0;0.0;0.0;1.0;São José do Rio Preto;106.0;1.0;1.0;0.0;1.0;0.0;116.0;1.0;591.0;1.0;0.0;SP;1901.0;0.0;24.0;3549805.0;0.0;15.0
35028824;2013;3.0;0.0;0.0;3.0;PHILADELPHO GOUVEA NETTO ETE;SP;SAO JOSE DO RIO PRETO;55;34;0.0;0.0;2.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;63.0;0.0;1.0;0.0;0.0;1.0;São José do Rio Preto;109.0;1.0;1.0;0.0;1.0;0.0;328.0;1.0;591.0;1.0;0.0;SP;1957.0;0.0;23.0;3549805.0;0.0;15.0
35028824;2014;3.0;0.0;0.0;3.0;PHILADELPHO GOUVEA NETTO ETE;SP;SAO JOSE DO RIO PRETO;55;34;0.0;0.0;2.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;61.0;0.0;1.0;0.0;0.0;1.0;São José do Rio Preto;106.0;1.0;1.0;0.0;1.0;0.0;111.0;1.0;595.0;1.0;0.0;SP;1859.0;0.0;31.0;3549805.0;0.0;15.0
35028824;2015;0.0;0.0;0.0;0.0;PHILADELPHO GOUVEA NETTO ETE;SP;SAO JOSE DO RIO PRETO;55;34;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;54.0;0.0;1.0;0.0;0.0;1.0;São José do Rio Preto;110.0;1.0;1.0;0.0;1.0;0.0;179.0;1.0;591.0;1.0;0.0;SP;1713.0;0.0;44.0;3549805.0;0.0;15.0
35028824;2016;0.0;0.0;0.0;0.0;PHILADELPHO GOUVEA NETTO ETE;SP;SAO JOSE DO RIO PRETO;55;34;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;49.0;0.0;1.0;0.0;0.0;1.0;São José do Rio Preto;102.0;1.0;1.0;0.0;1.0;0.0;179.0;1.0;579.0;1.0;0.0;SP;1599.0;0.0;46.0;3549805.0;0.0;15.0
35028824;2017;0.0;0.0;0.0;0.0;PHILADELPHO GOUVEA NETTO ETE;SP;SAO JOSE DO RIO PRETO;55;34;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;49.0;0.0;0.0;0.0;0.0;1.0;São José do Rio Preto;112.0;1.0;1.0;0.0;1.0;0.0;25.0;1.0;578.0;1.0;0.0;SP;1686.0;0.0;52.0;3549805.0;0.0;15.0
35028824;2018;2.0;0.0;0.0;2.0;PHILADELPHO GOUVEA NETTO ETE;SP;SAO JOSE DO RIO PRETO;55;34;0.0;0.0;2.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;50.0;0.0;1.0;0.0;0.0;1.0;São José do Rio Preto;113.0;1.0;1.0;0.0;1.0;0.0;39.0;1.0;603.0;1.0;0.0;SP;1741.0;0.0;57.0;3549805.0;0.0;16.0
35028824;2019;6.0;0.0;0.0;6.0;PHILADELPHO GOUVEA NETTO ETE;SP;SAO JOSE DO RIO PRETO;55;34;0.0;1.0;2.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;55.0;1.0;1.0;0.0;1.0;1.0;São José do Rio Preto;123.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;639.0;1.0;0.0;SP;1902.0;0.0;62.0;3549805.0;1.0;17.0
35028824;2020;0.0;0.0;0.0;0.0;PHILADELPHO GOUVEA NETTO ETE;SP;SAO JOSE DO RIO PRETO;55;34;0.0;1.0;2.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;59.0;1.0;1.0;0.0;1.0;1.0;São José do Rio Preto;125.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;685.0;1.0;0.0;SP;2090.0;0.0;62.0;3549805.0;1.0;18.0
35028824;2021;2.0;0.0;0.0;2.0;PHILADELPHO GOUVEA NETTO ETE;SP;SAO JOSE DO RIO PRETO;55;34;0.0;1.0;2.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;65.0;1.0;1.0;0.0;1.0;1.0;São José do Rio Preto;122.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;764.0;1.0;0.0;SP;2123.0;0.0;72.0;3549805.0;1.0;21.0
35028824;2022;2.0;0.0;0.0;2.0;PHILADELPHO GOUVEA NETTO ETE;SP;SAO JOSE DO RIO PRETO;55;34;1.0;1.0;2.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;65.0;1.0;1.0;0.0;1.0;1.0;São José do Rio Preto;128.0;1.0;1.0;1.0;1.0;0.0;;1.0;852.0;1.0;0.0;SP;1853.0;0.0;61.0;3549805.0;1.0;24.0
35028824;2023;2.0;0.0;0.0;2.0;PHILADELPHO GOUVEA NETTO ETE;SP;SAO JOSE DO RIO PRETO;55;34;0.0;1.0;2.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;66.0;1.0;0.0;0.0;1.0;1.0;São José do Rio Preto;137.0;1.0;1.0;1.0;1.0;0.0;;1.0;982.0;1.0;0.0;SP;1922.0;0.0;55.0;3549805.0;1.0;27.0
43055230;2010;0.0;0.0;0.0;0.0;INST EST EDUC GOMERCINDA DORNELLES FONTOURA;RS;ENCRUZILHADA DO SUL;54;28;0.0;0.0;2.0;0.0;1.0;0.0;0.0;30.0;0.0;1.0;1.0;24.0;0.0;1.0;9.0;0.0;1.0;Encruzilhada do Sul;36.0;1.0;1.0;0.0;1.0;0.0;8.0;1.0;393.0;1.0;0.0;RS;622.0;1.0;28.0;4306908.0;0.0;15.0
43055230;2011;0.0;0.0;0.0;0.0;INST EST EDUC GOMERCINDA DORNELLES FONTOURA;RS;ENCRUZILHADA DO SUL;54;28;0.0;0.0;2.0;0.0;1.0;0.0;0.0;66.0;0.0;1.0;1.0;28.0;0.0;1.0;10.0;0.0;1.0;Encruzilhada do Sul;34.0;1.0;1.0;0.0;1.0;0.0;18.0;1.0;348.0;1.0;0.0;RS;622.0;3.0;27.0;4306908.0;0.0;16.0
43055230;2012;0.0;0.0;0.0;0.0;INST EST EDUC GOMERCINDA DORNELLES FONTOURA;RS;ENCRUZILHADA DO SUL;54;28;0.0;0.0;2.0;1.0;1.0;0.0;0.0;94.0;0.0;1.0;1.0;28.0;0.0;1.0;10.0;0.0;1.0;Encruzilhada do Sul;32.0;1.0;1.0;0.0;1.0;0.0;17.0;1.0;326.0;1.0;0.0;RS;614.0;3.0;26.0;4306908.0;0.0;17.0
43055230;2013;0.0;0.0;0.0;0.0;INST EST EDUC GOMERCINDA DORNELLES FONTOURA;RS;ENCRUZILHADA DO SUL;54;28;0.0;0.0;2.0;1.0;1.0;0.0;0.0;115.0;0.0;1.0;1.0;26.0;0.0;1.0;16.0;0.0;1.0;Encruzilhada do Sul;41.0;1.0;1.0;0.0;1.0;0.0;16.0;1.0;275.0;1.0;0.0;RS;599.0;4.0;32.0;4306908.0;0.0;14.0
43055230;2014;1.0;1.0;0.0;0.0;INST EST EDUC GOMERCINDA DORNELLES FONTOURA;RS;ENCRUZILHADA DO SUL;54;28;0.0;0.0;2.0;1.0;1.0;0.0;0.0;122.0;0.0;1.0;1.0;26.0;0.0;1.0;13.0;0.0;1.0;Encruzilhada do Sul;39.0;1.0;1.0;0.0;1.0;0.0;15.0;1.0;288.0;1.0;0.0;RS;620.0;4.0;33.0;4306908.0;0.0;14.0
43055230;2015;4.0;4.0;0.0;0.0;INST EST EDUC GOMERCINDA DORNELLES FONTOURA;RS;ENCRUZILHADA DO SUL;54;28;0.0;0.0;2.0;1.0;1.0;0.0;0.0;123.0;0.0;1.0;1.0;27.0;0.0;1.0;13.0;0.0;1.0;Encruzilhada do Sul;38.0;1.0;1.0;0.0;1.0;0.0;15.0;1.0;321.0;1.0;0.0;RS;649.0;4.0;29.0;4306908.0;0.0;14.0
43055230;2016;1.0;0.0;1.0;0.0;INST EST EDUC GOMERCINDA DORNELLES FONTOURA;RS;ENCRUZILHADA DO SUL;54;28;0.0;0.0;2.0;1.0;1.0;0.0;0.0;136.0;0.0;1.0;1.0;27.0;0.0;1.0;13.0;0.0;1.0;Encruzilhada do Sul;39.0;1.0;1.0;0.0;1.0;0.0;15.0;1.0;315.0;1.0;0.0;RS;637.0;5.0;28.0;4306908.0;0.0;14.0
43055230;2017;3.0;1.0;1.0;1.0;INST EST EDUC GOMERCINDA DORNELLES FONTOURA;RS;ENCRUZILHADA DO SUL;54;28;0.0;0.0;2.0;1.0;1.0;0.0;0.0;137.0;0.0;1.0;1.0;28.0;0.0;1.0;16.0;0.0;1.0;Encruzilhada do Sul;39.0;1.0;1.0;0.0;1.0;0.0;14.0;1.0;327.0;1.0;0.0;RS;668.0;5.0;29.0;4306908.0;0.0;15.0
43055230;2018;5.0;0.0;2.0;3.0;INST EST EDUC GOMERCINDA DORNELLES FONTOURA;RS;ENCRUZILHADA DO SUL;54;28;0.0;0.0;2.0;0.0;1.0;0.0;0.0;135.0;0.0;1.0;1.0;27.0;0.0;1.0;14.0;0.0;1.0;Encruzilhada do Sul;36.0;1.0;1.0;0.0;1.0;0.0;30.0;1.0;307.0;1.0;0.0;RS;618.0;5.0;28.0;4306908.0;0.0;15.0
43055230;2019;8.0;0.0;2.0;6.0;INST EST EDUC GOMERCINDA DORNELLES FONTOURA;RS;ENCRUZILHADA DO SUL;54;28;0.0;0.0;2.0;0.0;1.0;0.0;0.0;126.0;0.0;1.0;1.0;26.0;0.0;1.0;12.0;0.0;1.0;Encruzilhada do Sul;32.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;306.0;1.0;0.0;RS;588.0;4.0;27.0;4306908.0;0.0;16.0
43055230;2020;0.0;0.0;0.0;0.0;INST EST EDUC GOMERCINDA DORNELLES FONTOURA;RS;ENCRUZILHADA DO SUL;54;28;0.0;0.0;2.0;0.0;1.0;0.0;0.0;115.0;0.0;1.0;1.0;26.0;0.0;1.0;14.0;0.0;1.0;Encruzilhada do Sul;33.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;311.0;1.0;0.0;RS;590.0;4.0;28.0;4306908.0;0.0;16.0
43055230;2021;2.0;2.0;0.0;0.0;INST EST EDUC GOMERCINDA DORNELLES FONTOURA;RS;ENCRUZILHADA DO SUL;54;28;0.0;0.0;2.0;1.0;1.0;0.0;0.0;119.0;0.0;1.0;1.0;25.0;0.0;1.0;12.0;1.0;1.0;Encruzilhada do Sul;30.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;257.0;1.0;0.0;RS;539.0;4.0;26.0;4306908.0;0.0;15.0
43055230;2022;1.0;0.0;0.0;1.0;INST EST EDUC GOMERCINDA DORNELLES FONTOURA;RS;ENCRUZILHADA DO SUL;54;28;0.0;0.0;2.0;1.0;1.0;0.0;0.0;141.0;0.0;1.0;1.0;26.0;0.0;1.0;16.0;1.0;1.0;Encruzilhada do Sul;31.0;0.0;1.0;1.0;1.0;1.0;;1.0;288.0;1.0;0.0;RS;561.0;5.0;26.0;4306908.0;0.0;15.0
43055230;2023;3.0;1.0;0.0;2.0;INST EST EDUC GOMERCINDA DORNELLES FONTOURA;RS;ENCRUZILHADA DO SUL;54;28;0.0;0.0;2.0;1.0;1.0;0.0;0.0;138.0;0.0;1.0;1.0;28.0;0.0;1.0;16.0;1.0;1.0;Encruzilhada do Sul;36.0;0.0;1.0;1.0;1.0;1.0;;1.0;269.0;1.0;0.0;RS;551.0;5.0;28.0;4306908.0;0.0;17.0
35276571;2010;0.0;0.0;0.0;0.0;EMEF PROF JOSE TOLEDO DE MENDON�A;SP;ITAPOLIS;54;39;1.0;0.0;3.0;0.0;0.0;0.0;0.0;83.0;0.0;1.0;1.0;31.0;0.0;0.0;12.0;0.0;1.0;Itápolis;47.0;0.0;1.0;0.0;1.0;0.0;15.0;1.0;0.0;1.0;0.0;SP;745.0;3.0;0.0;3522703.0;0.0;0.0
35276571;2011;1.0;1.0;0.0;0.0;EMEF PROF JOSE TOLEDO DE MENDON�A;SP;ITAPOLIS;54;39;1.0;0.0;3.0;0.0;0.0;0.0;0.0;142.0;1.0;1.0;1.0;31.0;0.0;0.0;14.0;0.0;1.0;Itápolis;47.0;1.0;1.0;0.0;1.0;0.0;16.0;1.0;0.0;1.0;0.0;SP;778.0;5.0;0.0;3522703.0;0.0;0.0
35276571;2012;1.0;0.0;1.0;0.0;EMEF PROF JOSE TOLEDO DE MENDON�A;SP;ITAPOLIS;54;39;0.0;0.0;3.0;0.0;0.0;0.0;0.0;207.0;1.0;1.0;1.0;33.0;0.0;0.0;16.0;0.0;1.0;Itápolis;49.0;1.0;1.0;0.0;1.0;0.0;16.0;1.0;0.0;1.0;0.0;SP;830.0;7.0;0.0;3522703.0;0.0;0.0
35276571;2013;5.0;3.0;2.0;0.0;EMEF PROF JOSE TOLEDO DE MENDON�A;SP;ITAPOLIS;54;39;1.0;0.0;3.0;0.0;0.0;0.0;0.0;234.0;1.0;1.0;1.0;34.0;0.0;0.0;14.0;0.0;1.0;Itápolis;41.0;1.0;1.0;0.0;1.0;0.0;15.0;1.0;0.0;1.0;0.0;SP;859.0;8.0;0.0;3522703.0;0.0;0.0
35276571;2014;4.0;3.0;1.0;0.0;EMEF PROF JOSE TOLEDO DE MENDON�A;SP;ITAPOLIS;54;39;1.0;0.0;3.0;0.0;0.0;0.0;0.0;223.0;1.0;1.0;1.0;33.0;0.0;0.0;13.0;0.0;1.0;Itápolis;39.0;1.0;1.0;0.0;1.0;0.0;21.0;1.0;0.0;1.0;0.0;SP;835.0;8.0;0.0;3522703.0;0.0;0.0
35276571;2015;3.0;1.0;2.0;0.0;EMEF PROF JOSE TOLEDO DE MENDON�A;SP;ITAPOLIS;54;39;1.0;0.0;3.0;0.0;0.0;0.0;0.0;223.0;1.0;1.0;1.0;32.0;0.0;0.0;14.0;0.0;1.0;Itápolis;39.0;1.0;1.0;0.0;1.0;0.0;17.0;1.0;0.0;1.0;0.0;SP;802.0;8.0;0.0;3522703.0;0.0;0.0
35276571;2016;0.0;0.0;0.0;0.0;EMEF PROF JOSE TOLEDO DE MENDON�A;SP;ITAPOLIS;54;39;1.0;0.0;3.0;0.0;0.0;0.0;0.0;222.0;1.0;1.0;1.0;34.0;0.0;0.0;16.0;0.0;1.0;Itápolis;47.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;SP;822.0;8.0;0.0;3522703.0;0.0;0.0
35276571;2017;0.0;0.0;0.0;0.0;EMEF PROF JOSE TOLEDO DE MENDON�A;SP;ITAPOLIS;54;39;1.0;0.0;3.0;0.0;0.0;0.0;0.0;213.0;1.0;1.0;1.0;34.0;0.0;0.0;14.0;0.0;1.0;Itápolis;45.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;SP;821.0;8.0;0.0;3522703.0;0.0;0.0
35276571;2018;10.0;8.0;2.0;0.0;EMEF PROF JOSE TOLEDO DE MENDON�A;SP;ITAPOLIS;54;39;0.0;0.0;3.0;0.0;0.0;0.0;0.0;209.0;1.0;1.0;1.0;35.0;0.0;0.0;17.0;0.0;1.0;Itápolis;45.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;SP;846.0;8.0;0.0;3522703.0;0.0;0.0
35276571;2019;4.0;2.0;2.0;0.0;EMEF PROF JOSE TOLEDO DE MENDON�A;SP;ITAPOLIS;54;39;1.0;0.0;3.0;0.0;0.0;1.0;0.0;204.0;1.0;1.0;1.0;35.0;0.0;0.0;16.0;1.0;1.0;Itápolis;45.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;SP;853.0;8.0;0.0;3522703.0;0.0;0.0
35276571;2020;0.0;0.0;0.0;0.0;EMEF PROF JOSE TOLEDO DE MENDON�A;SP;ITAPOLIS;54;39;1.0;0.0;3.0;1.0;0.0;1.0;0.0;191.0;1.0;1.0;1.0;35.0;0.0;0.0;15.0;1.0;1.0;Itápolis;42.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;SP;799.0;8.0;0.0;3522703.0;1.0;0.0
35276571;2021;6.0;3.0;3.0;0.0;EMEF PROF JOSE TOLEDO DE MENDON�A;SP;ITAPOLIS;54;39;1.0;0.0;3.0;1.0;0.0;1.0;0.0;197.0;1.0;1.0;1.0;34.0;0.0;0.0;16.0;1.0;1.0;Itápolis;44.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;SP;804.0;8.0;0.0;3522703.0;1.0;0.0
35276571;2022;5.0;3.0;2.0;0.0;EMEF PROF JOSE TOLEDO DE MENDON�A;SP;ITAPOLIS;54;39;1.0;0.0;3.0;0.0;0.0;1.0;0.0;202.0;1.0;1.0;1.0;26.0;0.0;0.0;17.0;1.0;1.0;Itápolis;36.0;1.0;1.0;1.0;1.0;1.0;;1.0;0.0;1.0;0.0;SP;633.0;8.0;0.0;3522703.0;1.0;0.0
35276571;2023;0.0;0.0;0.0;0.0;EMEF PROF JOSE TOLEDO DE MENDON�A;SP;ITAPOLIS;54;39;1.0;0.0;3.0;0.0;0.0;1.0;0.0;200.0;1.0;1.0;1.0;34.0;0.0;0.0;15.0;1.0;1.0;Itápolis;45.0;1.0;1.0;1.0;1.0;1.0;;1.0;0.0;1.0;0.0;SP;723.0;8.0;0.0;3522703.0;1.0;0.0
31333361;2010;3.0;0.0;0.0;3.0;CEFETMG - CAMPUS TIMOTEO;MG;TIMOTEO;54;34;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;15.0;0.0;0.0;0.0;0.0;1.0;Timóteo;52.0;1.0;1.0;0.0;1.0;0.0;53.0;1.0;256.0;1.0;0.0;MG;413.0;0.0;43.0;3168705.0;0.0;8.0
31333361;2011;7.0;0.0;0.0;7.0;CEFETMG - CAMPUS TIMOTEO;MG;TIMOTEO;54;34;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;17.0;0.0;0.0;0.0;0.0;1.0;Timóteo;55.0;1.0;1.0;0.0;1.0;0.0;81.0;1.0;282.0;1.0;0.0;MG;475.0;0.0;47.0;3168705.0;0.0;9.0
31333361;2012;3.0;0.0;0.0;3.0;CEFETMG - CAMPUS TIMOTEO;MG;TIMOTEO;54;34;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;16.0;0.0;0.0;0.0;0.0;1.0;Timóteo;50.0;1.0;1.0;0.0;1.0;0.0;39.0;1.0;281.0;1.0;0.0;MG;477.0;0.0;44.0;3168705.0;0.0;9.0
